AirBnB_Listings_Table_NYC
Borough_ID,Borough,Price,Min_Number_Nights_Booked,Total_Reviews,Reviews_Per_Month,Number_of_Listings,Annual_Availability_(Days)
1,Bronx,150,1,2,0.08,1,0
1,Bronx,50,1,1,0.09,1,83
1,Bronx,94,1,70,4.44,1,345
1,Bronx,45,2,12,3.24,2,175
1,Bronx,42,2,17,0.54,3,336
1,Bronx,40,3,6,0.19,3,322
1,Bronx,90,1,14,2.37,1,84
1,Bronx,35,4,3,0.92,3,90
1,Bronx,47,5,17,1.14,2,96
1,Bronx,38,2,11,2.39,2,150
1,Bronx,68,1,0,,1,0
1,Bronx,120,5,12,0.74,1,360
1,Bronx,60,3,3,0.67,1,150
1,Bronx,175,2,2,2,1,83
1,Bronx,60,1,34,1.35,1,345
1,Bronx,75,1,20,2.13,4,144
1,Bronx,65,3,58,1.86,4,17
1,Bronx,45,2,7,0.93,7,215
1,Bronx,45,3,2,2,7,361
1,Bronx,120,1,0,,1,0
1,Bronx,75,1,9,0.97,4,94
1,Bronx,50,5,1,1,7,360
1,Bronx,75,1,20,2.09,4,83
1,Bronx,55,3,6,1.46,4,82
1,Bronx,69,4,0,,2,173
1,Bronx,50,1,14,1.39,4,113
1,Bronx,80,1,0,,1,0
1,Bronx,37,4,69,0.92,1,183
1,Bronx,40,2,6,1.55,7,356
1,Bronx,65,3,0,,1,364
1,Bronx,38,2,15,3,7,169
1,Bronx,50,2,69,1.95,4,45
1,Bronx,48,2,88,2.1,4,14
1,Bronx,61,7,0,,2,363
1,Bronx,40,3,3,0.96,7,360
1,Bronx,85,1,1,0.11,1,364
1,Bronx,43,2,15,2.12,7,358
1,Bronx,40,1,80,4.95,1,351
1,Bronx,450,1,0,,1,0
1,Bronx,125,1,0,,2,365
1,Bronx,127,3,29,2.23,2,265
1,Bronx,125,1,13,4.64,5,79
1,Bronx,130,1,11,0.76,5,245
1,Bronx,50,1,3,3,2,350
1,Bronx,120,2,9,3.6,1,120
1,Bronx,80,1,7,7,3,226
1,Bronx,70,7,0,,1,179
1,Bronx,50,1,0,,1,236
1,Bronx,100,1,4,4,2,174
1,Bronx,200,1,0,,1,0
1,Bronx,150,1,0,,2,365
1,Bronx,52,3,34,2.44,1,298
1,Bronx,90,1,47,3.13,5,30
1,Bronx,100,1,0,,2,365
1,Bronx,60,1,4,1.19,1,356
1,Bronx,90,1,1,1,2,82
1,Bronx,125,2,1,0.03,1,358
1,Bronx,28,1,0,,1,0
1,Bronx,85,1,113,6.17,1,343
1,Bronx,185,1,28,1.87,5,65
1,Bronx,50,7,1,1,1,353
1,Bronx,99,3,50,2.98,1,82
1,Bronx,90,1,48,3.79,5,41
1,Bronx,150,2,0,,2,365
1,Bronx,59,1,2,2,2,83
1,Bronx,50,2,5,0.07,1,361
1,Bronx,50,1,10,9.37,3,86
1,Bronx,60,7,0,,3,167
1,Bronx,35,5,8,1.83,1,77
1,Bronx,100,22,0,,1,180
1,Bronx,85,2,1,0.06,1,0
1,Bronx,36,1,36,1.44,2,86
1,Bronx,862,1,0,,1,180
1,Bronx,55,30,13,0.51,2,0
1,Bronx,79,1,0,,1,364
1,Bronx,77,1,107,1.85,1,333
1,Bronx,75,2,19,1.3,1,268
1,Bronx,68,1,0,,2,77
1,Bronx,65,1,4,0.37,1,87
1,Bronx,70,2,0,,2,365
1,Bronx,49,3,8,0.23,1,365
1,Bronx,60,2,2,2,2,144
1,Bronx,50,2,4,2.5,2,54
1,Bronx,50,1,7,2.12,1,319
1,Bronx,75,3,0,,4,365
1,Bronx,50,1,2,1.5,1,361
1,Bronx,44,14,1,0.88,2,291
1,Bronx,55,2,21,0.71,6,362
1,Bronx,500,2,3,0.24,1,362
1,Bronx,45,1,90,5.11,5,81
1,Bronx,47,1,19,2.74,5,352
1,Bronx,45,1,15,2.11,5,355
1,Bronx,65,5,2,0.95,1,332
1,Bronx,70,3,0,,2,180
1,Bronx,45,3,3,3,1,314
1,Bronx,95,3,30,0.77,6,357
1,Bronx,60,1,5,1.14,1,0
1,Bronx,110,2,9,0.42,3,336
1,Bronx,67,3,5,0.18,6,172
1,Bronx,126,1,9,5.4,1,347
1,Bronx,149,3,1,0.32,4,365
1,Bronx,45,2,12,0.56,3,92
1,Bronx,40,1,0,,1,217
1,Bronx,139,3,2,0.95,4,356
1,Bronx,38,1,3,3,1,137
1,Bronx,70,5,1,0.5,2,92
1,Bronx,50,1,10,5.36,1,66
1,Bronx,45,1,33,2.5,5,84
1,Bronx,90,5,2,0.14,2,83
1,Bronx,65,2,16,0.75,3,146
1,Bronx,58,5,38,2.32,1,262
1,Bronx,55,5,7,0.51,2,85
1,Bronx,50,3,1,0.08,6,357
1,Bronx,45,3,24,0.87,6,360
1,Bronx,45,2,9,0.31,6,365
1,Bronx,67,2,105,6.34,1,277
1,Bronx,45,1,57,3.67,5,78
1,Bronx,129,2,2,0.92,4,339
1,Bronx,45,2,3,1.67,5,87
1,Bronx,80,2,0,,1,365
1,Bronx,48,2,7,0.76,1,86
2,Brooklyn,125,2,0,,1,0
2,Brooklyn,89,2,12,0.83,1,0
2,Brooklyn,35,3,6,1.25,1,81
2,Brooklyn,150,2,24,3.67,1,2
2,Brooklyn,45,1,3,3,1,0
2,Brooklyn,95,2,1,0.68,1,0
2,Brooklyn,180,3,8,1.36,1,307
2,Brooklyn,97,1,11,2.84,1,151
2,Brooklyn,85,1,38,3.05,1,0
2,Brooklyn,69,4,14,2.05,1,310
2,Brooklyn,70,1,0,,2,175
2,Brooklyn,80,1,0,,2,175
2,Brooklyn,40,4,0,,3,354
2,Brooklyn,65,1,44,1.6,4,90
2,Brooklyn,75,14,23,0.71,5,365
2,Brooklyn,40,5,4,0.48,1,95
2,Brooklyn,20,20,0,,1,0
2,Brooklyn,50,5,4,0.26,2,0
2,Brooklyn,55,1,1,0.05,1,0
2,Brooklyn,29,1,3,0.48,2,0
2,Brooklyn,40,4,0,,3,336
2,Brooklyn,90,1,7,7,1,336
2,Brooklyn,75,3,23,0.68,4,321
2,Brooklyn,70,3,15,3.02,1,30
2,Brooklyn,70,7,2,0.95,1,39
2,Brooklyn,150,5,5,2.21,1,47
2,Brooklyn,70,3,1,0.06,1,0
2,Brooklyn,100,1,8,1.76,1,360
2,Brooklyn,74,3,10,4.41,1,82
2,Brooklyn,150,1,3,0.98,1,333
2,Brooklyn,63,5,0,,1,3
2,Brooklyn,90,1,0,,1,0
2,Brooklyn,165,20,0,,1,83
2,Brooklyn,100,3,1,0.1,1,329
2,Brooklyn,95,3,2,0.05,1,0
2,Brooklyn,54,25,0,,1,0
2,Brooklyn,45,1,1,1,1,87
2,Brooklyn,30,30,2,0.1,1,0
2,Brooklyn,75,30,26,0.72,5,365
2,Brooklyn,48,30,13,0.36,3,303
2,Brooklyn,65,30,12,0.64,5,336
2,Brooklyn,60,2,1,0.91,1,62
2,Brooklyn,89,2,51,2.2,1,295
2,Brooklyn,45,1,2,0.14,1,84
2,Brooklyn,170,4,80,2.48,1,309
2,Brooklyn,70,2,2,0.78,1,0
2,Brooklyn,100,30,4,0.57,4,319
2,Brooklyn,54,30,4,0.14,3,304
2,Brooklyn,75,30,10,0.3,5,365
2,Brooklyn,85,1,0,,1,364
2,Brooklyn,136,1,63,5.82,1,301
2,Brooklyn,80,1,1,0.05,1,0
2,Brooklyn,125,7,9,0.34,2,80
2,Brooklyn,65,30,17,0.88,3,304
2,Brooklyn,60,7,3,1.27,1,86
2,Brooklyn,130,25,0,,1,344
2,Brooklyn,65,1,36,1.22,4,329
2,Brooklyn,400,5,0,,1,365
2,Brooklyn,50,1,0,,1,5
2,Brooklyn,55,1,0,,2,0
2,Brooklyn,110,1,0,,1,0
2,Brooklyn,80,2,3,0.09,1,180
2,Brooklyn,80,3,1,0.06,2,0
2,Brooklyn,75,3,2,0.07,1,0
2,Brooklyn,30,90,1,0.06,2,0
2,Brooklyn,48,1,0,,1,129
2,Brooklyn,65,1,8,0.26,1,303
2,Brooklyn,39,4,0,,3,350
2,Brooklyn,49,7,58,0.86,2,346
2,Brooklyn,275,5,1,0.11,1,0
2,Brooklyn,35,20,1,0.17,2,0
2,Brooklyn,50,2,6,1.05,1,176
2,Brooklyn,125,3,2,2,3,362
2,Brooklyn,60,3,8,0.31,1,0
2,Brooklyn,40,20,12,0.31,1,235
2,Brooklyn,116,1,109,5.92,1,303
2,Brooklyn,50,1,51,2.83,1,216
2,Brooklyn,80,2,40,1.08,2,170
2,Brooklyn,45,1,0,,1,54
2,Brooklyn,119,1,1,0.05,1,0
2,Brooklyn,30,3,0,,1,70
2,Brooklyn,50,7,0,,1,1
2,Brooklyn,65,1,37,1.28,4,328
2,Brooklyn,85,2,1,0.03,1,0
2,Brooklyn,116,1,72,6.51,1,306
2,Brooklyn,85,1,0,,1,357
2,Brooklyn,35,4,0,,7,95
2,Brooklyn,30,4,0,,1,0
2,Brooklyn,75,1,0,,1,175
2,Brooklyn,124,1,14,3.18,1,132
2,Brooklyn,100,1,0,,1,358
2,Brooklyn,125,3,70,1.55,1,337
2,Brooklyn,30,5,1,0.08,1,89
2,Brooklyn,45,20,6,0.19,1,356
2,Brooklyn,132,4,12,4.14,1,149
2,Brooklyn,80,1,0,,2,179
2,Brooklyn,800,30,9,0.61,1,0
2,Brooklyn,110,3,5,5,3,362
2,Brooklyn,65,3,4,4,3,356
2,Brooklyn,22,5,1,0.11,1,0
2,Brooklyn,55,1,0,,2,351
2,Brooklyn,99,3,15,0.21,7,360
2,Brooklyn,149,2,34,3.63,1,353
2,Brooklyn,45,1,16,0.89,1,354
2,Brooklyn,85,2,8,0.48,1,313
2,Brooklyn,249,2,11,4.12,1,156
2,Brooklyn,55,4,1,0.24,7,90
2,Brooklyn,240,2,1,0.04,5,364
2,Brooklyn,99,3,3,0.09,7,365
2,Brooklyn,99,7,10,0.21,7,365
2,Brooklyn,98,1,0,,1,365
2,Brooklyn,95,2,0,,1,87
2,Brooklyn,75,7,0,,1,0
2,Brooklyn,75,3,2,2,1,0
2,Brooklyn,100,2,28,3.43,1,257
2,Brooklyn,125,7,55,0.6,7,365
2,Brooklyn,35,15,0,,1,0
2,Brooklyn,100,3,1,0.1,1,87
2,Brooklyn,17,14,1,0.06,1,0
2,Brooklyn,120,2,3,2.37,1,16
2,Brooklyn,75,1,28,1.13,4,355
2,Brooklyn,80,7,27,0.53,1,293
2,Brooklyn,99,6,2,0.53,1,0
2,Brooklyn,70,2,61,2.16,3,334
2,Brooklyn,40,5,11,0.68,2,302
2,Brooklyn,60,2,16,2.18,1,0
2,Brooklyn,110,4,67,2.72,1,66
2,Brooklyn,65,2,0,,3,58
2,Brooklyn,69,1,26,3.17,1,0
2,Brooklyn,50,5,4,1.69,1,0
2,Brooklyn,75,3,0,,1,169
2,Brooklyn,70,1,28,1.47,1,156
2,Brooklyn,85,3,77,1.27,2,341
2,Brooklyn,52,5,1,1,2,156
2,Brooklyn,75,1,47,2.88,5,339
2,Brooklyn,79,1,147,5.87,7,97
2,Brooklyn,60,1,74,4.21,3,311
2,Brooklyn,35,3,0,,1,0
2,Brooklyn,200,2,0,,1,0
2,Brooklyn,28,10,1,0.05,1,0
2,Brooklyn,36,1,51,1.85,3,10
2,Brooklyn,45,3,79,2.05,2,216
2,Brooklyn,69,1,175,7.06,7,87
2,Brooklyn,45,3,17,1.09,3,65
2,Brooklyn,45,2,24,2.38,3,269
2,Brooklyn,59,1,128,5.11,7,84
2,Brooklyn,50,2,9,0.73,1,160
2,Brooklyn,67,1,16,0.43,7,226
2,Brooklyn,29,1,0,,1,0
2,Brooklyn,110,1,11,0.46,2,364
2,Brooklyn,50,6,8,0.37,1,0
2,Brooklyn,55,1,30,1.7,1,17
2,Brooklyn,90,2,32,0.6,1,365
2,Brooklyn,99,5,2,0.04,1,124
2,Brooklyn,45,4,2,0.26,1,193
2,Brooklyn,50,2,9,3.29,1,312
2,Brooklyn,40,2,0,,1,0
2,Brooklyn,79,2,0,,1,174
2,Brooklyn,120,3,0,,1,365
2,Brooklyn,119,5,13,3.02,1,253
2,Brooklyn,105,2,31,4.39,1,291
2,Brooklyn,125,2,3,1.84,1,14
2,Brooklyn,155,2,37,3.96,1,112
2,Brooklyn,112,2,84,4.32,2,97
2,Brooklyn,195,2,145,3.72,1,296
2,Brooklyn,175,1,23,3.56,1,334
2,Brooklyn,85,3,117,2.21,1,312
2,Brooklyn,235,1,31,1.64,2,281
2,Brooklyn,100,5,34,0.88,1,77
2,Brooklyn,140,2,110,4.2,1,298
2,Brooklyn,159,3,1,1,1,145
2,Brooklyn,40,15,1,1,1,98
2,Brooklyn,250,4,1,0.17,1,0
2,Brooklyn,139,6,2,0.38,1,35
2,Brooklyn,120,1,3,0.14,1,0
2,Brooklyn,50,2,3,0.23,1,0
2,Brooklyn,100,7,2,0.06,1,286
2,Brooklyn,140,2,61,6.47,2,32
2,Brooklyn,110,4,2,0.35,1,352
2,Brooklyn,150,1,1,0.51,1,90
2,Brooklyn,80,1,7,4.04,1,178
2,Brooklyn,215,1,198,3.61,2,291
2,Brooklyn,50,2,7,0.53,1,174
2,Brooklyn,90,1,0,,1,0
2,Brooklyn,40,4,8,0.2,1,8
2,Brooklyn,70,2,1,0.06,1,1
2,Brooklyn,40,5,4,0.14,1,0
2,Brooklyn,50,1,0,,1,0
2,Brooklyn,48,1,0,,1,0
2,Brooklyn,65,1,0,,1,0
2,Brooklyn,44,15,9,0.49,1,306
2,Brooklyn,90,2,78,3.92,1,92
2,Brooklyn,135,2,190,4.78,1,156
2,Brooklyn,160,1,61,3.38,2,339
2,Brooklyn,40,4,21,5,2,90
2,Brooklyn,50,3,0,,1,0
2,Brooklyn,50,7,2,0.12,1,0
2,Brooklyn,50,1,30,1.27,2,74
2,Brooklyn,68,5,2,0.21,1,36
2,Brooklyn,125,14,97,2.66,1,30
2,Brooklyn,45,4,0,,1,5
2,Brooklyn,65,1,0,,1,0
2,Brooklyn,55,5,2,2,2,155
2,Brooklyn,75,3,0,,1,76
2,Brooklyn,70,2,8,5.22,11,324
2,Brooklyn,80,3,1,1,1,146
2,Brooklyn,130,3,2,2,1,173
2,Brooklyn,60,7,19,0.28,5,331
2,Brooklyn,60,4,4,0.84,2,3
2,Brooklyn,50,1,7,1.43,1,74
2,Brooklyn,63,2,28,1.72,2,68
2,Brooklyn,55,1,37,1.27,2,312
2,Brooklyn,78,2,3,2.05,1,33
2,Brooklyn,31,2,2,0.81,2,7
2,Brooklyn,90,2,2,1.71,1,336
2,Brooklyn,50,3,2,0.5,1,0
2,Brooklyn,48,15,0,,1,0
2,Brooklyn,45,1,0,,1,0
2,Brooklyn,55,5,0,,1,0
2,Brooklyn,58,4,2,0.12,1,0
2,Brooklyn,67,3,1,0.31,1,0
2,Brooklyn,60,2,7,1.02,7,335
2,Brooklyn,225,4,0,,5,341
2,Brooklyn,66,7,15,0.22,5,304
2,Brooklyn,80,2,1,0.28,4,47
2,Brooklyn,55,2,5,2.54,1,0
2,Brooklyn,75,4,31,1.45,1,302
2,Brooklyn,70,1,67,2.96,6,352
2,Brooklyn,80,2,39,4.15,6,341
2,Brooklyn,125,14,7,0.29,1,180
2,Brooklyn,61,20,2,0.08,1,277
2,Brooklyn,50,1,1,1,1,0
2,Brooklyn,150,1,0,,5,365
2,Brooklyn,47,7,0,,1,0
2,Brooklyn,40,1,0,,1,0
2,Brooklyn,55,2,43,2.96,1,78
2,Brooklyn,75,1,2,0.16,1,88
2,Brooklyn,56,2,6,1.15,1,65
2,Brooklyn,60,2,2,0.15,1,0
2,Brooklyn,110,10,2,0.68,2,0
2,Brooklyn,115,2,157,4.24,1,310
2,Brooklyn,50,1,5,2.11,2,0
2,Brooklyn,100,3,113,2.94,1,332
2,Brooklyn,57,3,4,2.18,2,150
2,Brooklyn,45,1,0,,1,0
2,Brooklyn,100,2,5,5,1,10
2,Brooklyn,90,1,10,3.9,1,0
2,Brooklyn,50,7,2,0.39,2,284
2,Brooklyn,104,1,39,3.05,1,193
2,Brooklyn,70,1,0,,1,0
2,Brooklyn,73,1,86,3.38,6,329
2,Brooklyn,110,3,228,3.14,1,299
2,Brooklyn,60,2,1,0.11,1,213
2,Brooklyn,90,2,45,2.97,7,310
2,Brooklyn,85,1,1,0.91,1,39
2,Brooklyn,60,4,1,0.32,1,0
2,Brooklyn,75,6,2,0.18,1,240
2,Brooklyn,65,5,4,0.18,1,0
2,Brooklyn,120,2,40,1.35,1,315
2,Brooklyn,65,1,4,0.07,1,0
2,Brooklyn,95,2,45,4.61,6,333
2,Brooklyn,100,3,93,1.83,3,235
2,Brooklyn,165,1,58,0.8,3,4
2,Brooklyn,72,2,3,0.11,1,0
2,Brooklyn,80,1,0,,1,0
2,Brooklyn,155,2,53,3.3,1,138
2,Brooklyn,50,5,0,,1,275
2,Brooklyn,75,1,20,0.36,1,357
2,Brooklyn,98,1,0,,1,93
2,Brooklyn,85,1,9,0.54,1,352
2,Brooklyn,120,3,7,0.38,5,341
2,Brooklyn,180,3,72,2.11,1,228
2,Brooklyn,399,1,10,0.43,2,327
2,Brooklyn,145,2,10,0.67,1,3
2,Brooklyn,165,3,90,1.22,1,348
2,Brooklyn,250,4,1,1,1,124
2,Brooklyn,130,5,7,0.43,1,0
2,Brooklyn,205,4,71,1.88,1,314
2,Brooklyn,150,3,7,0.24,1,8
2,Brooklyn,65,1,0,,1,0
2,Brooklyn,130,4,12,2.12,1,6
2,Brooklyn,110,4,0,,1,0
2,Brooklyn,155,5,23,0.31,1,68
2,Brooklyn,99,4,120,1.63,1,291
2,Brooklyn,200,1,19,0.73,1,248
2,Brooklyn,325,4,2,0.43,2,292
2,Brooklyn,250,1,19,3.22,1,62
2,Brooklyn,135,2,266,3.07,2,304
2,Brooklyn,176,3,12,2.16,1,129
2,Brooklyn,185,3,27,0.55,1,334
2,Brooklyn,160,1,3,0.21,1,62
2,Brooklyn,228,3,29,0.71,5,341
2,Brooklyn,213,3,0,,1,0
2,Brooklyn,119,3,5,0.54,1,0
2,Brooklyn,120,2,9,0.42,1,0
2,Brooklyn,200,2,3,0.08,1,238
2,Brooklyn,110,5,3,1.02,1,7
2,Brooklyn,97,1,3,0.36,2,0
2,Brooklyn,99,5,1,0.04,1,0
2,Brooklyn,2000,7,3,0.09,1,0
2,Brooklyn,865,1,0,,1,365
2,Brooklyn,100,1,1,0.03,1,303
2,Brooklyn,180,2,1,0.07,1,333
2,Brooklyn,25,2,2,1.82,15,337
2,Brooklyn,41,1,19,1.09,1,215
2,Brooklyn,50,1,68,5.11,4,94
2,Brooklyn,50,1,5,5,1,0
2,Brooklyn,35,2,0,,1,0
2,Brooklyn,85,1,23,6.45,3,150
2,Brooklyn,70,2,3,0.6,2,68
2,Brooklyn,99,1,5,3,3,84
2,Brooklyn,65,2,13,2.29,4,84
2,Brooklyn,45,14,9,0.46,1,145
2,Brooklyn,65,2,12,2.52,1,11
2,Brooklyn,65,1,23,6.9,3,162
2,Brooklyn,43,2,14,3.78,2,2
2,Brooklyn,50,2,1,0.42,1,0
2,Brooklyn,45,25,14,0.74,1,61
2,Brooklyn,70,2,9,0.27,3,266
2,Brooklyn,99,1,1,0.88,3,59
2,Brooklyn,35,3,0,,1,0
2,Brooklyn,73,5,36,3.05,7,144
2,Brooklyn,35,1,4,2.45,2,0
2,Brooklyn,60,7,2,0.14,3,63
2,Brooklyn,60,1,0,,1,0
2,Brooklyn,65,3,9,1.37,6,0
2,Brooklyn,70,1,90,3.09,6,170
2,Brooklyn,50,3,0,,1,0
2,Brooklyn,89,2,2,0.21,1,0
2,Brooklyn,60,7,1,0.04,1,0
2,Brooklyn,50,3,2,1.46,1,0
2,Brooklyn,60,2,7,0.54,1,335
2,Brooklyn,75,1,0,,1,0
2,Brooklyn,60,2,33,1.92,1,31
2,Brooklyn,80,1,9,0.12,3,239
2,Brooklyn,75,2,13,0.31,1,272
2,Brooklyn,50,2,1,0.06,1,0
2,Brooklyn,100,3,0,,1,0
2,Brooklyn,53,1,2,0.11,2,244
2,Brooklyn,60,2,0,,1,243
2,Brooklyn,100,1,0,,1,365
2,Brooklyn,100,1,0,,1,365
2,Brooklyn,95,3,13,1.6,2,27
2,Brooklyn,100,3,29,1.3,2,88
2,Brooklyn,175,1,220,2.84,1,293
2,Brooklyn,150,2,27,2.95,1,285
2,Brooklyn,115,3,87,1.71,2,230
2,Brooklyn,120,2,119,2.15,1,288
2,Brooklyn,105,2,2,2,1,169
2,Brooklyn,176,2,22,2.12,2,127
2,Brooklyn,159,3,30,3.26,1,112
2,Brooklyn,120,4,0,,1,0
2,Brooklyn,95,3,13,0.6,2,54
2,Brooklyn,115,2,77,2.13,2,299
2,Brooklyn,129,3,80,2.71,2,259
2,Brooklyn,55,10,1,0.28,1,0
2,Brooklyn,97,2,31,2.75,3,316
2,Brooklyn,105,2,57,2.43,1,5
2,Brooklyn,120,2,73,2.04,1,291
2,Brooklyn,150,5,3,0.05,1,0
2,Brooklyn,125,14,5,0.41,1,297
2,Brooklyn,100,3,3,1.15,1,0
2,Brooklyn,145,5,57,1.43,1,236
2,Brooklyn,119,2,15,0.62,1,185
2,Brooklyn,125,3,53,2.11,2,154
2,Brooklyn,115,2,29,1.74,3,351
2,Brooklyn,75,2,50,1.62,3,278
2,Brooklyn,120,2,46,0.47,2,308
2,Brooklyn,95,2,7,0.34,1,0
2,Brooklyn,130,1,3,0.84,1,0
2,Brooklyn,130,3,0,,1,113
2,Brooklyn,150,2,1,0.04,2,0
2,Brooklyn,160,2,3,0.21,1,0
2,Brooklyn,250,2,3,0.12,1,0
2,Brooklyn,80,7,32,0.5,1,330
2,Brooklyn,48,3,65,2.24,4,288
2,Brooklyn,62,3,39,2.03,4,174
2,Brooklyn,70,1,3,3,1,0
2,Brooklyn,57,1,2,0.35,1,172
2,Brooklyn,80,2,1,1,1,85
2,Brooklyn,65,1,70,1.92,3,340
2,Brooklyn,50,1,25,2.01,2,342
2,Brooklyn,80,2,29,0.59,1,306
2,Brooklyn,159,2,7,3.96,1,0
2,Brooklyn,120,2,0,,1,106
2,Brooklyn,50,2,1,0.11,1,274
2,Brooklyn,90,2,3,2.31,3,163
2,Brooklyn,109,1,14,2.39,1,86
2,Brooklyn,70,1,66,1.74,3,327
2,Brooklyn,75,14,0,,1,136
2,Brooklyn,100,5,3,0.42,1,0
2,Brooklyn,125,2,18,1.42,1,237
2,Brooklyn,140,4,6,0.65,1,12
2,Brooklyn,65,1,59,1.13,12,312
2,Brooklyn,47,2,12,2.12,1,28
2,Brooklyn,69,3,61,1.32,5,0
2,Brooklyn,75,5,58,0.78,1,308
2,Brooklyn,41,1,7,0.66,1,0
2,Brooklyn,50,1,24,1.41,2,104
2,Brooklyn,275,1,0,,1,89
2,Brooklyn,75,1,0,,2,149
2,Brooklyn,86,2,13,0.76,1,64
2,Brooklyn,60,1,4,0.8,1,0
2,Brooklyn,65,2,0,,1,0
2,Brooklyn,50,1,32,1.32,2,111
2,Brooklyn,40,10,2,0.07,1,0
2,Brooklyn,71,1,2,0.37,1,0
2,Brooklyn,80,2,7,3.56,3,142
2,Brooklyn,59,5,33,0.94,5,264
2,Brooklyn,50,1,2,0.07,1,0
2,Brooklyn,44,3,3,0.12,1,0
2,Brooklyn,50,3,4,0.25,1,0
2,Brooklyn,95,1,0,,1,0
2,Brooklyn,60,1,26,0.45,1,289
2,Brooklyn,75,2,8,0.22,2,358
2,Brooklyn,45,12,3,0.11,1,69
2,Brooklyn,110,2,48,2.69,1,47
2,Brooklyn,75,7,1,0.88,1,280
2,Brooklyn,145,3,103,2.63,2,289
2,Brooklyn,135,5,6,0.49,1,327
2,Brooklyn,95,2,85,2.03,1,168
2,Brooklyn,130,2,17,1.72,1,350
2,Brooklyn,99,4,2,1.36,1,77
2,Brooklyn,130,5,4,0.96,1,334
2,Brooklyn,250,7,0,,1,87
2,Brooklyn,125,3,17,1.31,2,310
2,Brooklyn,110,1,7,2.59,1,58
2,Brooklyn,95,5,2,0.21,1,0
2,Brooklyn,125,4,7,0.31,1,184
2,Brooklyn,100,4,10,0.49,1,92
2,Brooklyn,165,3,0,,1,0
782063,Brooklyn,119,5,7,0.12,1,0
8840959,Brooklyn,85,3,1,0.08,1,0
13223949,Brooklyn,115,5,1,0.07,1,0
17887213,Brooklyn,200,3,10,3.16,2,327
2,Brooklyn,68,1,0,,2,309
2,Brooklyn,80,2,0,,2,84
2,Brooklyn,80,1,14,7.37,1,334
2,Brooklyn,55,5,3,0.24,1,0
2,Brooklyn,43,2,3,0.96,1,0
2,Brooklyn,70,2,0,,1,260
2,Brooklyn,50,1,5,1.92,1,0
2,Brooklyn,60,2,7,1.56,1,85
2,Brooklyn,120,2,14,0.38,1,169
2,Brooklyn,55,4,0,,1,0
2,Brooklyn,76,2,1,0.45,1,0
2,Brooklyn,100,1,0,,1,0
2,Brooklyn,75,1,2,0.07,1,0
2,Brooklyn,60,5,0,,1,336
2,Brooklyn,55,2,1,0.1,1,0
2,Brooklyn,38,1,2,0.08,1,0
2,Brooklyn,250,2,0,,2,212
2,Brooklyn,55,21,0,,2,0
2,Brooklyn,70,2,3,3,1,0
2,Brooklyn,70,3,0,,2,32
2,Brooklyn,95,2,114,2.76,1,326
2,Brooklyn,130,3,0,,1,0
2,Brooklyn,100,1,18,1.34,4,327
2,Brooklyn,86,2,29,3.12,1,0
2,Brooklyn,51,2,30,2.28,1,183
2,Brooklyn,100,2,121,2.25,3,324
2,Brooklyn,75,2,0,,1,29
2,Brooklyn,71,7,2,0.1,1,1
2,Brooklyn,75,2,24,0.4,1,305
2,Brooklyn,85,1,1,0.07,1,0
2,Brooklyn,54,10,38,1.08,7,0
2,Brooklyn,80,21,0,,1,0
2,Brooklyn,60,3,9,0.33,2,94
2,Brooklyn,27,1,47,1.16,1,0
2,Brooklyn,70,1,0,,1,0
2,Brooklyn,40,2,0,,1,0
2,Brooklyn,38,1,1,0.73,1,0
2,Brooklyn,50,1,1,0.04,1,0
2,Brooklyn,75,1,7,0.76,4,363
2,Brooklyn,60,4,2,0.22,1,0
2,Brooklyn,31,2,1,0.05,1,0
2,Brooklyn,50,1,7,0.57,1,0
2,Brooklyn,40,1,2,0.08,1,0
2,Brooklyn,78,2,6,0.35,1,328
2,Brooklyn,65,4,0,,1,0
2,Brooklyn,200,2,3,0.29,4,335
2,Brooklyn,95,2,0,,1,1
2,Brooklyn,150,2,108,1.94,1,11
2,Brooklyn,160,2,4,2.45,1,75
2,Brooklyn,160,5,96,2.69,2,326
2,Brooklyn,120,2,14,2.37,2,138
2,Brooklyn,125,1,10,3.75,1,332
2,Brooklyn,160,3,25,0.34,1,160
2,Brooklyn,110,1,3,0.1,1,0
2,Brooklyn,53,3,46,4.79,1,324
2,Brooklyn,98,25,4,0.18,1,0
2,Brooklyn,110,4,3,0.22,1,0
2,Brooklyn,54,1,15,7.14,1,50
2,Brooklyn,114,7,0,,1,0
2,Brooklyn,65,3,48,3.33,2,193
2,Brooklyn,40,2,2,2,1,11
2,Brooklyn,200,3,0,,1,0
2,Brooklyn,90,3,0,,1,26
2,Brooklyn,50,1,2,1.4,1,0
2,Brooklyn,51,2,8,2.12,2,329
2,Brooklyn,160,2,1,0.06,1,0
2,Brooklyn,79,1,52,3.26,1,334
2,Brooklyn,150,1,1,0.73,1,73
2,Brooklyn,68,2,67,2.45,9,359
2,Brooklyn,68,3,0,,2,66
2,Brooklyn,275,2,1,0.06,1,359
2,Brooklyn,110,2,10,3.7,2,45
2,Brooklyn,85,1,5,0.23,4,275
2,Brooklyn,100,2,0,,1,60
2,Brooklyn,80,2,31,2.52,1,49
2,Brooklyn,67,1,73,2.78,10,358
2,Brooklyn,30,14,3,0.33,2,0
2,Brooklyn,50,4,0,,2,0
2,Brooklyn,29,14,4,0.77,5,0
