,City_name,Name,Review,Service_name,Type
647,BRONX,Archie’s Tap & Table,4.0,restaurants," Bars, American (Traditional), Salad "
648,BRONX,Charlie’s Bar & Kitchen,4.0,restaurants, American (Traditional) 
649,BRONX,Landin Mac & Cheese,4.0,restaurants, Italian 
650,BRONX,Patricia’s,4.0,restaurants, Italian 
651,BRONX,Dominick’s Restaurant,4.5,restaurants, Diners 
652,BRONX,George’s Diner & Cafe,4.0,restaurants, Dominican 
653,BRONX,Ajo Y Oregano,4.5,restaurants," Greek, Seafood, Mediterranean "
654,BRONX,SOFRA - Traditional Greek & Albanian cuisine,4.5,restaurants, Burgers 
655,BRONX,Bronx Burger Bistro,4.0,restaurants," Seafood, Steakhouses, Caterers "
656,BRONX,Arties Steak & Seafood,4.5,restaurants," Coffee & Tea, Cafes "
657,BRONX,The Boogie Down Grind Café,4.0,restaurants, American (New) 
658,BRONX,Hudson Garden Grill,4.5,restaurants," Italian, Pizza, Desserts "
659,BRONX,Antonio’s Trattoria,4.0,restaurants, Latin American 
660,BRONX,Travesias,4.0,restaurants," Cuban, Latin American "
661,BRONX,Havana Cafe,4.5,restaurants, Mexican 
662,BRONX,Taqueria Tlaxcalli,4.0,restaurants," Colombian, Empanadas "
663,BRONX,La Masa,3.5,restaurants," Seafood, Italian, American (Traditional) "
664,BRONX,The Original Crab Shanty Restaurant,4.0,restaurants," American (Traditional), Pubs "
665,BRONX,Bronx Alehouse,4.0,restaurants," Sports Bars, American (Traditional) "
666,BRONX,The Bronx Public,4.0,restaurants, Seafood 
667,BRONX,Johnny’s Reef Restaurant,4.5,restaurants," American (Traditional), Speakeasies "
668,BRONX,Beatstro,4.5,restaurants," American (Traditional), Wine Bars "
669,BRONX,The Hill Bistro,4.0,restaurants," American (New), Latin American, Dominican "
670,BRONX,Leche Y Miel Restaurant,4.5,restaurants," American (New), Seafood, Breakfast & Brunch "
671,BRONX,The Waterfront NYC,4.0,restaurants, Vietnamese 
672,BRONX,Com Tam Ninh Kieu,4.0,restaurants," Italian, Pizza "
673,BRONX,Trattoria Zero Otto Nove,3.5,restaurants, Seafood 
674,BRONX,City Island Lobster House,4.0,restaurants, Diners 
675,BRONX,Jimmy’s Grand Cafe,4.0,restaurants," Caribbean, Seafood, Bars "
676,BRONX,Fish N’ Ting,4.5,restaurants," American (New), Gastropubs, Burgers "
677,BRONX,Archie’s Tap & Table,4.0,restaurants," Bars, American (Traditional), Salad "
678,BRONX,Charlie’s Bar & Kitchen,4.0,restaurants, American (Traditional) 
679,BRONX,Landin Mac & Cheese,4.0,restaurants, Italian 
680,BRONX,Patricia’s,4.0,restaurants, Italian 
681,BRONX,Dominick’s Restaurant,4.5,restaurants, Diners 
682,BRONX,George’s Diner & Cafe,4.0,restaurants, Dominican 
683,BRONX,Ajo Y Oregano,4.5,restaurants," Greek, Seafood, Mediterranean "
684,BRONX,SOFRA - Traditional Greek & Albanian cuisine,4.5,restaurants, Burgers 
685,BRONX,Bronx Burger Bistro,4.0,restaurants," Seafood, Steakhouses, Caterers "
686,BRONX,Arties Steak & Seafood,4.5,restaurants," Coffee & Tea, Cafes "
687,BRONX,The Boogie Down Grind Café,4.0,restaurants, American (New) 
688,BRONX,Hudson Garden Grill,4.5,restaurants," Italian, Pizza, Desserts "
689,BRONX,Antonio’s Trattoria,4.0,restaurants, Latin American 
690,BRONX,Travesias,4.0,restaurants," Cuban, Latin American "
691,BRONX,Havana Cafe,4.5,restaurants, Mexican 
692,BRONX,Taqueria Tlaxcalli,4.0,restaurants," Colombian, Empanadas "
693,BRONX,La Masa,3.5,restaurants," Seafood, Italian, American (Traditional) "
694,BRONX,The Original Crab Shanty Restaurant,4.0,restaurants," American (Traditional), Pubs "
695,BRONX,Bronx Alehouse,4.0,restaurants," Sports Bars, American (Traditional) "
696,BRONX,The Bronx Public,4.0,restaurants, Seafood 
697,BRONX,Johnny’s Reef Restaurant,4.5,restaurants," American (Traditional), Speakeasies "
698,BRONX,Beatstro,4.5,restaurants," American (Traditional), Wine Bars "
699,BRONX,The Hill Bistro,4.0,restaurants," American (New), Latin American, Dominican "
700,BRONX,Leche Y Miel Restaurant,4.5,restaurants," American (New), Seafood, Breakfast & Brunch "
701,BRONX,The Waterfront NYC,4.0,restaurants, Vietnamese 
702,BRONX,Com Tam Ninh Kieu,4.0,restaurants," Italian, Pizza "
703,BRONX,Trattoria Zero Otto Nove,3.5,restaurants, Seafood 
704,BRONX,City Island Lobster House,4.0,restaurants, Diners 
705,BRONX,Jimmy’s Grand Cafe,4.0,restaurants," Caribbean, Seafood, Bars "
706,BRONX,Fish N’ Ting,4.5,restaurants," American (New), Gastropubs, Burgers "
707,BRONX,Archie’s Tap & Table,4.0,restaurants," Bars, American (Traditional), Salad "
708,BRONX,Charlie’s Bar & Kitchen,4.0,restaurants, American (Traditional) 
709,BRONX,Landin Mac & Cheese,4.0,restaurants, Italian 
710,BRONX,Patricia’s,4.0,restaurants, Italian 
711,BRONX,Dominick’s Restaurant,4.5,restaurants, Diners 
712,BRONX,George’s Diner & Cafe,4.0,restaurants, Dominican 
713,BRONX,Ajo Y Oregano,4.5,restaurants," Greek, Seafood, Mediterranean "
714,BRONX,SOFRA - Traditional Greek & Albanian cuisine,4.5,restaurants, Burgers 
715,BRONX,Bronx Burger Bistro,4.0,restaurants," Seafood, Steakhouses, Caterers "
716,BRONX,Arties Steak & Seafood,4.5,restaurants," Coffee & Tea, Cafes "
717,BRONX,The Boogie Down Grind Café,4.0,restaurants, American (New) 
718,BRONX,Hudson Garden Grill,4.5,restaurants," Italian, Pizza, Desserts "
719,BRONX,Antonio’s Trattoria,4.0,restaurants, Latin American 
720,BRONX,Travesias,4.0,restaurants," Cuban, Latin American "
721,BRONX,Havana Cafe,4.5,restaurants, Mexican 
722,BRONX,Taqueria Tlaxcalli,4.0,restaurants," Colombian, Empanadas "
723,BRONX,La Masa,3.5,restaurants," Seafood, Italian, American (Traditional) "
724,BRONX,The Original Crab Shanty Restaurant,4.0,restaurants," American (Traditional), Pubs "
725,BRONX,Bronx Alehouse,4.0,restaurants," Sports Bars, American (Traditional) "
726,BRONX,The Bronx Public,4.0,restaurants, Seafood 
727,BRONX,Johnny’s Reef Restaurant,4.5,restaurants," American (Traditional), Speakeasies "
728,BRONX,Beatstro,4.5,restaurants," American (Traditional), Wine Bars "
729,BRONX,The Hill Bistro,4.0,restaurants," American (New), Latin American, Dominican "
730,BRONX,Leche Y Miel Restaurant,4.5,restaurants," American (New), Seafood, Breakfast & Brunch "
731,BRONX,The Waterfront NYC,4.0,restaurants, Vietnamese 
732,BRONX,Com Tam Ninh Kieu,4.0,restaurants," Italian, Pizza "
733,BRONX,Trattoria Zero Otto Nove,3.5,restaurants, Seafood 
734,BRONX,City Island Lobster House,4.0,restaurants, Diners 
735,BRONX,Jimmy’s Grand Cafe,4.0,restaurants," Caribbean, Seafood, Bars "
736,BRONX,Fish N’ Ting,4.5,restaurants," American (New), Gastropubs, Burgers "
737,BRONX,Archie’s Tap & Table,4.0,restaurants," Bars, American (Traditional), Salad "
738,BRONX,Charlie’s Bar & Kitchen,4.0,restaurants, American (Traditional) 
739,BRONX,Landin Mac & Cheese,4.0,restaurants, Italian 
740,BRONX,Patricia’s,4.0,restaurants, Italian 
741,BRONX,Dominick’s Restaurant,4.5,restaurants, Diners 
742,BRONX,George’s Diner & Cafe,4.0,restaurants, Dominican 
743,BRONX,Ajo Y Oregano,4.5,restaurants," Greek, Seafood, Mediterranean "
744,BRONX,SOFRA - Traditional Greek & Albanian cuisine,4.5,restaurants, Burgers 
745,BRONX,Bronx Burger Bistro,4.0,restaurants," Seafood, Steakhouses, Caterers "
746,BRONX,Arties Steak & Seafood,4.5,restaurants," Coffee & Tea, Cafes "
747,BRONX,The Boogie Down Grind Café,4.0,restaurants, American (New) 
748,BRONX,Hudson Garden Grill,4.5,restaurants," Italian, Pizza, Desserts "
749,BRONX,Antonio’s Trattoria,4.0,restaurants, Latin American 
750,BRONX,Travesias,4.0,restaurants," Cuban, Latin American "
751,BRONX,Havana Cafe,4.5,restaurants, Mexican 
752,BRONX,Taqueria Tlaxcalli,4.0,restaurants," Colombian, Empanadas "
753,BRONX,La Masa,3.5,restaurants," Seafood, Italian, American (Traditional) "
754,BRONX,The Original Crab Shanty Restaurant,4.0,restaurants," American (Traditional), Pubs "
755,BRONX,Bronx Alehouse,4.0,restaurants," Sports Bars, American (Traditional) "
756,BRONX,The Bronx Public,4.0,restaurants, Seafood 
757,BRONX,Johnny’s Reef Restaurant,4.5,restaurants," American (Traditional), Speakeasies "
758,BRONX,Beatstro,4.5,restaurants," American (Traditional), Wine Bars "
759,BRONX,The Hill Bistro,4.0,restaurants," American (New), Latin American, Dominican "
760,BRONX,Leche Y Miel Restaurant,4.5,restaurants," American (New), Seafood, Breakfast & Brunch "
761,BRONX,The Waterfront NYC,4.0,restaurants, Vietnamese 
762,BRONX,Com Tam Ninh Kieu,4.0,restaurants," Italian, Pizza "
763,BRONX,Trattoria Zero Otto Nove,3.5,restaurants, Seafood 
764,BRONX,City Island Lobster House,4.0,restaurants, Diners 
765,BRONX,Jimmy’s Grand Cafe,4.0,restaurants," Caribbean, Seafood, Bars "
766,BRONX,Fish N’ Ting,4.5,restaurants," American (New), Gastropubs, Burgers "
767,BRONX,Archie’s Tap & Table,4.0,restaurants," Bars, American (Traditional), Salad "
768,BRONX,Charlie’s Bar & Kitchen,4.0,restaurants, American (Traditional) 
769,BRONX,Landin Mac & Cheese,4.0,restaurants, Italian 
770,BRONX,Patricia’s,4.0,restaurants, Italian 
771,BRONX,Dominick’s Restaurant,4.5,restaurants, Diners 
772,BRONX,George’s Diner & Cafe,4.0,restaurants, Dominican 
773,BRONX,Ajo Y Oregano,4.5,restaurants," Greek, Seafood, Mediterranean "
774,BRONX,SOFRA - Traditional Greek & Albanian cuisine,4.5,restaurants, Burgers 
775,BRONX,Bronx Burger Bistro,4.0,restaurants," Seafood, Steakhouses, Caterers "
776,BRONX,Arties Steak & Seafood,4.5,restaurants," Coffee & Tea, Cafes "
777,BRONX,The Boogie Down Grind Café,4.0,restaurants, American (New) 
778,BRONX,Hudson Garden Grill,4.5,restaurants," Italian, Pizza, Desserts "
779,BRONX,Antonio’s Trattoria,4.0,restaurants, Latin American 
780,BRONX,Travesias,4.0,restaurants," Cuban, Latin American "
781,BRONX,Havana Cafe,4.5,restaurants, Mexican 
782,BRONX,Taqueria Tlaxcalli,4.0,restaurants," Colombian, Empanadas "
783,BRONX,La Masa,3.5,restaurants," Seafood, Italian, American (Traditional) "
784,BRONX,The Original Crab Shanty Restaurant,4.0,restaurants," American (Traditional), Pubs "
785,BRONX,Bronx Alehouse,4.0,restaurants," Sports Bars, American (Traditional) "
786,BRONX,The Bronx Public,4.0,restaurants, Seafood 
787,BRONX,Johnny’s Reef Restaurant,4.5,restaurants," American (Traditional), Speakeasies "
788,BRONX,Beatstro,4.5,restaurants," American (Traditional), Wine Bars "
789,BRONX,The Hill Bistro,4.0,restaurants," American (New), Latin American, Dominican "
790,BRONX,Leche Y Miel Restaurant,4.5,restaurants," American (New), Seafood, Breakfast & Brunch "
791,BRONX,The Waterfront NYC,4.0,restaurants, Vietnamese 
792,BRONX,Com Tam Ninh Kieu,4.0,restaurants," Italian, Pizza "
793,BRONX,Trattoria Zero Otto Nove,3.5,restaurants, Seafood 
794,BRONX,City Island Lobster House,4.0,restaurants, Diners 
795,BRONX,Jimmy’s Grand Cafe,4.0,restaurants," Caribbean, Seafood, Bars "
796,BRONX,Fish N’ Ting,4.5,restaurants," American (New), Gastropubs, Burgers "
797,BRONX,Archie’s Tap & Table,4.0,restaurants," Bars, American (Traditional), Salad "
798,BRONX,Charlie’s Bar & Kitchen,4.0,restaurants, American (Traditional) 
799,BRONX,Landin Mac & Cheese,4.0,restaurants, Italian 
800,BRONX,Patricia’s,4.0,restaurants, Italian 
801,BRONX,Dominick’s Restaurant,4.5,restaurants, Diners 
802,BRONX,George’s Diner & Cafe,4.0,restaurants, Dominican 
803,BRONX,Ajo Y Oregano,4.5,restaurants," Greek, Seafood, Mediterranean "
804,BRONX,SOFRA - Traditional Greek & Albanian cuisine,4.5,restaurants, Burgers 
805,BRONX,Bronx Burger Bistro,4.0,restaurants," Seafood, Steakhouses, Caterers "
806,BRONX,Arties Steak & Seafood,4.5,restaurants," Coffee & Tea, Cafes "
807,BRONX,The Boogie Down Grind Café,4.0,restaurants, American (New) 
808,BRONX,Hudson Garden Grill,4.5,restaurants," Italian, Pizza, Desserts "
809,BRONX,Antonio’s Trattoria,4.0,restaurants, Latin American 
810,BRONX,Travesias,4.0,restaurants," Cuban, Latin American "
811,BRONX,Havana Cafe,4.5,restaurants, Mexican 
812,BRONX,Taqueria Tlaxcalli,4.0,restaurants," Colombian, Empanadas "
813,BRONX,La Masa,3.5,restaurants," Seafood, Italian, American (Traditional) "
814,BRONX,The Original Crab Shanty Restaurant,4.0,restaurants," American (Traditional), Pubs "
815,BRONX,Bronx Alehouse,4.0,restaurants," Sports Bars, American (Traditional) "
816,BRONX,The Bronx Public,4.0,restaurants, Seafood 
817,BRONX,Johnny’s Reef Restaurant,4.5,restaurants," American (Traditional), Speakeasies "
818,BRONX,Beatstro,4.5,restaurants," American (Traditional), Wine Bars "
819,BRONX,The Hill Bistro,4.0,restaurants," American (New), Latin American, Dominican "
820,BRONX,Leche Y Miel Restaurant,4.5,restaurants," American (New), Seafood, Breakfast & Brunch "
821,BRONX,The Waterfront NYC,4.0,restaurants, Vietnamese 
822,BRONX,Com Tam Ninh Kieu,4.0,restaurants," Italian, Pizza "
823,BRONX,Trattoria Zero Otto Nove,3.5,restaurants, Seafood 
824,BRONX,City Island Lobster House,4.0,restaurants, Diners 
825,BRONX,Jimmy’s Grand Cafe,4.0,restaurants," Caribbean, Seafood, Bars "
826,BRONX,Fish N’ Ting,4.5,restaurants," American (New), Gastropubs, Burgers "
827,BRONX,Archie’s Tap & Table,4.0,restaurants," Bars, American (Traditional), Salad "
828,BRONX,Charlie’s Bar & Kitchen,4.0,restaurants, American (Traditional) 
829,BRONX,Landin Mac & Cheese,4.0,restaurants, Italian 
830,BRONX,Patricia’s,4.0,restaurants, Italian 
831,BRONX,Dominick’s Restaurant,4.5,restaurants, Diners 
832,BRONX,George’s Diner & Cafe,4.0,restaurants, Dominican 
833,BRONX,Ajo Y Oregano,4.5,restaurants," Greek, Seafood, Mediterranean "
834,BRONX,SOFRA - Traditional Greek & Albanian cuisine,4.5,restaurants, Burgers 
835,BRONX,Bronx Burger Bistro,4.0,restaurants," Seafood, Steakhouses, Caterers "
836,BRONX,Arties Steak & Seafood,4.5,restaurants," Coffee & Tea, Cafes "
837,BRONX,The Boogie Down Grind Café,4.0,restaurants, American (New) 
838,BRONX,Hudson Garden Grill,4.5,restaurants," Italian, Pizza, Desserts "
839,BRONX,Antonio’s Trattoria,4.0,restaurants, Latin American 
840,BRONX,Travesias,4.0,restaurants," Cuban, Latin American "
841,BRONX,Havana Cafe,4.5,restaurants, Mexican 
842,BRONX,Taqueria Tlaxcalli,4.0,restaurants," Colombian, Empanadas "
843,BRONX,La Masa,3.5,restaurants," Seafood, Italian, American (Traditional) "
844,BRONX,The Original Crab Shanty Restaurant,4.0,restaurants," American (Traditional), Pubs "
845,BRONX,Bronx Alehouse,4.0,restaurants," Sports Bars, American (Traditional) "
846,BRONX,The Bronx Public,4.0,restaurants, Seafood 
847,BRONX,Johnny’s Reef Restaurant,4.5,restaurants," American (Traditional), Speakeasies "
848,BRONX,Beatstro,4.5,restaurants," American (Traditional), Wine Bars "
849,BRONX,The Hill Bistro,4.0,restaurants," American (New), Latin American, Dominican "
850,BRONX,Leche Y Miel Restaurant,4.5,restaurants," American (New), Seafood, Breakfast & Brunch "
851,BRONX,The Waterfront NYC,4.0,restaurants, Vietnamese 
852,BRONX,Com Tam Ninh Kieu,4.0,restaurants," Italian, Pizza "
853,BRONX,Trattoria Zero Otto Nove,3.5,restaurants, Seafood 
854,BRONX,City Island Lobster House,4.0,restaurants, Diners 
855,BRONX,Jimmy’s Grand Cafe,4.0,restaurants," Caribbean, Seafood, Bars "
856,BRONX,Fish N’ Ting,4.5,restaurants," American (New), Gastropubs, Burgers "
857,BRONX,Archie’s Tap & Table,4.0,restaurants," Bars, American (Traditional), Salad "
858,BRONX,Charlie’s Bar & Kitchen,4.0,restaurants, American (Traditional) 
859,BRONX,Landin Mac & Cheese,4.0,restaurants, Italian 
860,BRONX,Patricia’s,4.0,restaurants, Italian 
861,BRONX,Dominick’s Restaurant,4.5,restaurants, Diners 
862,BRONX,George’s Diner & Cafe,4.0,restaurants, Dominican 
863,BRONX,Ajo Y Oregano,4.5,restaurants," Greek, Seafood, Mediterranean "
864,BRONX,SOFRA - Traditional Greek & Albanian cuisine,4.5,restaurants, Burgers 
865,BRONX,Bronx Burger Bistro,4.0,restaurants," Seafood, Steakhouses, Caterers "
866,BRONX,Arties Steak & Seafood,4.5,restaurants," Coffee & Tea, Cafes "
867,BRONX,The Boogie Down Grind Café,4.0,restaurants, American (New) 
868,BRONX,Hudson Garden Grill,4.0,Nightlife, Lounges 
869,BRONX,Skyline Bar,4.5,Nightlife, Hookah Bars 
870,BRONX,Lotus Lounge,5.0,Nightlife," American (New), Lounges "
871,BRONX,Boca Restaurant and Lounge,3.5,Nightlife," Hookah Bars, Cocktail Bars "
872,BRONX,Illusions Hookah & Mixology Lounge,5.0,Nightlife, Club Crawl 
873,BRONX,The Garage,5.0,Nightlife," Bars, American (Traditional), Indian "
874,BRONX,The Last Stop,4.5,Entertainment," Italian, Pizza, Desserts "
875,BRONX,Plush101 lounge,4.5,Entertainment, Botanical Gardens 
876,BRONX,Antonio’s Trattoria,4.0,Entertainment, Zoos 
877,BRONX,New York Botanical Garden,4.5,Entertainment, Mexican 
878,BRONX,Bronx Zoo,4.0,Entertainment," Italian, Pizza "
879,BRONX,Taqueria Tlaxcalli,4.0,Entertainment," American (Traditional), Pubs "
880,BRONX,Trattoria Zero Otto Nove,4.0,Entertainment," Cuban, Latin American "
881,BRONX,Bronx Alehouse,4.0,Entertainment, Latin American 
882,BRONX,Havana Cafe,4.5,Entertainment," Delis, Cheese Shops "
883,BRONX,Travesias,4.0,Entertainment," Colombian, Empanadas "
884,BRONX,Casa Della Mozzarella Italian Deli,4.5,Entertainment," Italian, Pizza, Desserts "
885,BRONX,La Masa,4.5,Entertainment, Botanical Gardens 
886,BRONX,Antonio’s Trattoria,4.0,Entertainment, Zoos 
887,BRONX,New York Botanical Garden,4.5,Entertainment, Mexican 
888,BRONX,Bronx Zoo,4.0,Entertainment," Italian, Pizza "
889,BRONX,Taqueria Tlaxcalli,4.0,Entertainment," American (Traditional), Pubs "
890,BRONX,Trattoria Zero Otto Nove,4.0,Entertainment," Cuban, Latin American "
891,BRONX,Bronx Alehouse,4.0,Entertainment, Latin American 
892,BRONX,Havana Cafe,4.5,Entertainment," Delis, Cheese Shops "
893,BRONX,Travesias,4.0,Entertainment," Colombian, Empanadas "
894,BRONX,Casa Della Mozzarella Italian Deli,4.5,Entertainment," Italian, Pizza, Desserts "
895,BRONX,La Masa,4.5,Entertainment, Botanical Gardens 
896,BRONX,Antonio’s Trattoria,4.0,Entertainment, Zoos 
897,BRONX,New York Botanical Garden,4.5,Entertainment, Mexican 
898,BRONX,Bronx Zoo,4.0,Entertainment," Italian, Pizza "
899,BRONX,Taqueria Tlaxcalli,4.0,Entertainment," American (Traditional), Pubs "
900,BRONX,Trattoria Zero Otto Nove,4.0,Entertainment," Cuban, Latin American "
901,BRONX,Bronx Alehouse,4.0,Entertainment, Latin American 
902,BRONX,Havana Cafe,4.5,Entertainment," Delis, Cheese Shops "
903,BRONX,Travesias,4.0,Entertainment," Colombian, Empanadas "
904,BRONX,Casa Della Mozzarella Italian Deli,4.5,Entertainment," Italian, Pizza, Desserts "
905,BRONX,La Masa,4.5,Entertainment, Botanical Gardens 
906,BRONX,Antonio’s Trattoria,4.0,Entertainment, Zoos 
907,BRONX,New York Botanical Garden,4.5,Entertainment, Mexican 
908,BRONX,Bronx Zoo,4.0,Entertainment," Italian, Pizza "
909,BRONX,Taqueria Tlaxcalli,4.0,Entertainment," American (Traditional), Pubs "
910,BRONX,Trattoria Zero Otto Nove,4.0,Entertainment," Cuban, Latin American "
911,BRONX,Bronx Alehouse,4.0,Entertainment, Latin American 
912,BRONX,Havana Cafe,4.5,Entertainment," Delis, Cheese Shops "
913,BRONX,Travesias,4.0,Entertainment," Colombian, Empanadas "
914,BRONX,Casa Della Mozzarella Italian Deli,4.5,Entertainment," Italian, Pizza, Desserts "
915,BRONX,La Masa,4.5,Entertainment, Botanical Gardens 
916,BRONX,Antonio’s Trattoria,4.0,Entertainment, Zoos 
917,BRONX,New York Botanical Garden,4.5,Entertainment, Mexican 
918,BRONX,Bronx Zoo,4.0,Entertainment," Italian, Pizza "
919,BRONX,Taqueria Tlaxcalli,4.0,Entertainment," American (Traditional), Pubs "
920,BRONX,Trattoria Zero Otto Nove,4.0,Entertainment," Cuban, Latin American "
921,BRONX,Bronx Alehouse,4.0,Entertainment, Latin American 
922,BRONX,Havana Cafe,4.5,Entertainment," Delis, Cheese Shops "
923,BRONX,Travesias,4.0,Entertainment," Colombian, Empanadas "
924,BRONX,Casa Della Mozzarella Italian Deli,4.5,Entertainment," Italian, Pizza, Desserts "
925,BRONX,La Masa,4.5,Entertainment, Botanical Gardens 
926,BRONX,Antonio’s Trattoria,4.0,Entertainment, Zoos 
927,BRONX,New York Botanical Garden,4.5,Entertainment, Mexican 
928,BRONX,Bronx Zoo,4.0,Entertainment," Italian, Pizza "
929,BRONX,Taqueria Tlaxcalli,4.0,Entertainment," American (Traditional), Pubs "
930,BRONX,Trattoria Zero Otto Nove,4.0,Entertainment," Cuban, Latin American "
931,BRONX,Bronx Alehouse,4.0,Entertainment, Latin American 
932,BRONX,Havana Cafe,4.5,Entertainment," Delis, Cheese Shops "
933,BRONX,Travesias,4.0,Entertainment," Colombian, Empanadas "
934,BRONX,Casa Della Mozzarella Italian Deli,4.5,Entertainment," Italian, Pizza, Desserts "
935,BRONX,La Masa,4.5,Entertainment, Botanical Gardens 
936,BRONX,Antonio’s Trattoria,4.0,Entertainment, Zoos 
937,BRONX,New York Botanical Garden,4.5,Entertainment, Mexican 
938,BRONX,Bronx Zoo,4.0,Entertainment," Italian, Pizza "
939,BRONX,Taqueria Tlaxcalli,4.0,Entertainment," American (Traditional), Pubs "
940,BRONX,Trattoria Zero Otto Nove,4.0,Entertainment," Cuban, Latin American "
941,BRONX,Bronx Alehouse,4.0,Entertainment, Latin American 
942,BRONX,Havana Cafe,4.5,Entertainment," Delis, Cheese Shops "
943,BRONX,Travesias,4.0,Entertainment," Colombian, Empanadas "
944,BRONX,Casa Della Mozzarella Italian Deli,4.5,Entertainment," Italian, Pizza, Desserts "
945,BRONX,La Masa,4.5,Entertainment, Botanical Gardens 
946,BRONX,Antonio’s Trattoria,4.0,Entertainment, Zoos 
947,BRONX,New York Botanical Garden,4.5,Entertainment, Mexican 
948,BRONX,Bronx Zoo,4.0,Entertainment," Italian, Pizza "
949,BRONX,Taqueria Tlaxcalli,4.0,Entertainment," American (Traditional), Pubs "
950,BRONX,Trattoria Zero Otto Nove,4.0,Entertainment," Cuban, Latin American "
951,BRONX,Bronx Alehouse,4.0,Entertainment, Latin American 
952,BRONX,Havana Cafe,4.5,Entertainment," Delis, Cheese Shops "
953,BRONX,Travesias,4.0,Entertainment," Colombian, Empanadas "
954,MANHATTAN,Casa Della Mozzarella Italian Deli,4.0,restaurants," Cocktail Bars, American (New), Speakeasies "
955,MANHATTAN,La Masa,4.0,restaurants," Seafood, Burgers, American (New) "
956,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
957,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
958,MANHATTAN,Amélie,4.0,restaurants," Comfort Food, Southern, American (Traditional) "
959,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
960,MANHATTAN,Jacob’s Pickles,4.0,restaurants," Thai, Malaysian, Vietnamese "
961,MANHATTAN,Teppen Ramen,4.0,restaurants," American (New), Cocktail Bars "
962,MANHATTAN,LoveMama,4.0,restaurants," Bars, American (New) "
963,MANHATTAN,Bea,4.0,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
964,MANHATTAN,District Social,4.5,restaurants, Italian 
965,MANHATTAN,The Smith,4.0,restaurants," Brazilian, Latin American, Portuguese "
966,MANHATTAN,Angeletto Restaurant,4.0,restaurants, Italian 
967,MANHATTAN,Ipanema Restaurant,4.0,restaurants," Sandwiches, French "
968,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
969,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
970,MANHATTAN,Dutch Freds,4.0,restaurants, Taiwanese 
971,MANHATTAN,Upstate,4.0,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
972,MANHATTAN,886,4.0,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
973,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
974,MANHATTAN,Friedman’s,4.0,restaurants," French, Salad, Breakfast & Brunch "
975,MANHATTAN,Thai Villa,4.0,restaurants," Seafood, Burgers "
976,MANHATTAN,Le Parisien,4.0,restaurants, Italian 
977,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
978,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
979,MANHATTAN,La Sirene,4.0,restaurants," Italian, Venues & Event Spaces, Seafood "
980,MANHATTAN,Midwinter Kitchen,4.0,restaurants, Thai 
981,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
982,MANHATTAN,Topaz Noodle Bar,4.0,restaurants," American (Traditional), Cocktail Bars "
983,MANHATTAN,Up Thai,4.0,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
984,MANHATTAN,Park Avenue Tavern,4.0,restaurants," Cocktail Bars, American (New), Speakeasies "
985,MANHATTAN,Sweet Chick,4.0,restaurants," Seafood, Burgers, American (New) "
986,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
987,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
988,MANHATTAN,Amélie,4.0,restaurants," Comfort Food, Southern, American (Traditional) "
989,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
990,MANHATTAN,Jacob’s Pickles,4.0,restaurants," Thai, Malaysian, Vietnamese "
991,MANHATTAN,Teppen Ramen,4.0,restaurants," American (New), Cocktail Bars "
992,MANHATTAN,LoveMama,4.0,restaurants," Bars, American (New) "
993,MANHATTAN,Bea,4.0,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
994,MANHATTAN,District Social,4.5,restaurants, Italian 
995,MANHATTAN,The Smith,4.0,restaurants," Brazilian, Latin American, Portuguese "
996,MANHATTAN,Angeletto Restaurant,4.0,restaurants, Italian 
997,MANHATTAN,Ipanema Restaurant,4.0,restaurants," Sandwiches, French "
998,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
999,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
1000,MANHATTAN,Dutch Freds,4.0,restaurants, Taiwanese 
1001,MANHATTAN,Upstate,4.0,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
1002,MANHATTAN,886,4.0,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
1003,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
